Genre,Poem,char_count,word_count,clean_poem
Death,"Any day now you will have the ability to feed the nameOf anyone into an engine & your long lost half brotherAs well as whoever else possesses a version of his nameWill appear before your face in bits of pixels & dataDisplaying his monikers (like Gitmo for trapping, BangBang for",278,50,day ability feed nameof anyone engine long lost half brotheras well whoever else possesses version namewill appear face bit pixel datadisplaying moniker like gitmo trapping bangbang
Death,"As in green, vert, a royal demesne     stocked with deer. Invert as in tippedas a snow globe, going nowhere in circlesbut not lost, not bereft as the woodwithout deer, waiting for the white antleredbuck, or his does, or any slim yearlingto step along the berm, return. Vertigoas in whirling round,",297,50,green vert royal demesne stocked deer invert tippedas snow globe going nowhere circlesbut lost bereft woodwithout deer waiting white antleredbuck slim yearlingto step along berm return vertigoas whirling round
Death,"August sauntered down the mountain-side, Dropping mottled, turbid wraiths of decay. The air was like an old priest Disrobing without embarrassment Before the dark and candid gaze of night. But these things brought no pause To the saucily determined squirrel. His eyes were hungrily upturned To where the stars hung—icily clustered nuts Dotting trees of solitude. He saw the stars",379,60,august sauntered mountainside dropping mottled turbid wraith decay air like old priest disrobing without embarrassment dark candid gaze night thing brought pause saucily determined squirrel eye hungrily upturned star hung—icily clustered nut dotting tree solitude saw star
Death,"Because I love you, and beneath the uncountable starsI have become the delicate piston threading itself through your chest,I want to tell you a story I shouldn’t but will, and in the meantime neglect, Love,the discordant melody spilling from my ears but attend,instead, to this tale, for a river burns",301,50,love beneath uncountable starsi become delicate piston threading chesti want tell story shouldn’t meantime neglect lovethe discordant melody spilling ear attendinstead tale river burn
Death,"Behind the cornfield, we scaled the mountainside            looking for a foothold among the crags,rooting out weeds, trampling on trash,            the trek as if it were a holy crusade:bodies armored, mounted on horses,            banners fluttering in the air.Then one morning, we",283,40,behind cornfield scaled mountainside looking foothold among cragsrooting weed trampling trash trek holy crusadebodies armored mounted horse banner fluttering airthen one morning
Death,"Bone-spur, stirrup of veins—white colt a tree, sapling bone again, worn to a splinter, a steeple, the birch agroundin its ravine of leaves. Abide with me, arrive at its skinned branches, its arms pulled from the sapling, your wrist taut,each ganglion a gash in the tree's rent trunk, a child's hackwork, love plus love, my palms",328,56,bonespur stirrup veins—white colt tree sapling bone worn splinter steeple birch agroundin ravine leaf abide arrive skinned branch arm pulled sapling wrist tauteach ganglion gash tree rent trunk child hackwork love plus love palm
Death,"Brother, today I sit on the brick bench outside the house,where you make a bottomless emptiness. I remember we used to play at this hour of the day, and mamawould calm us: ""There now, boys..."" Now I go hide as before, from all these eveningprayers, and I hope that you",268,50,brother today sit brick bench outside housewhere make bottomless emptiness remember used play hour day mamawould calm u boy go hide eveningprayers hope
Death,"Caretakers—died in 2009, 2010, 2011,2012, 2013, 2014, 2015, 2016, 2017,one after another.  One didn’t show upbecause her husband was arrested. Most others watched the clock.  Timebreaks for the living eventually and wecan walk out of doors.  The handle oftime’s door is hot for the dying.  Whatuse is a door if you",314,51,caretakers—died one another one didn’t show upbecause husband arrested others watched clock timebreaks living eventually wecan walk door handle oftime’s door hot dying whatuse door
Death,"Cashel, Ireland, 2,000 B.C. In ancient Ireland, bogs were sacred areas; a cool wetland mirage metersdeep of peat during demoralizingdrought. Greenish-brown landscapeof mystery, insufferably slow plantgrowth. What must a farmer have thought as his wife offered a vessel of golden butter to appease a mercilessdeity? He plunges his hand",334,49,cashel ireland bc ancient ireland bog sacred area cool wetland mirage metersdeep peat demoralizingdrought greenishbrown landscapeof mystery insufferably slow plantgrowth must farmer thought wife offered vessel golden butter appease mercilessdeity plunge hand
Death,"Daphne was known within these doors And to these streets. Lovely her humor and lovely her smile We tear our garments and sit on low boxes Let's see who can sing the best story.Amaryllis I will praise as best I can Taking my turn to raise our Daphne up Among the stars, Daphne shall be high Among",295,57,daphne known within door street lovely humor lovely smile tear garment sit low box let see sing best storyamaryllis praise best taking turn raise daphne among star daphne shall high among
